id	filename	md5	size	state
671656f6-8be4-49cd-9bb3-dbf30413d071	16e1a405-e826-4934-b5ab-00ae1bfd4f2c.FPKM.txt.gz	41013cb72c0bebbf2ea9b6b53438fce0	511269	released
ad2e7d94-0f5d-476c-a224-9f506fc50cd4	be68c6d8-3f37-4080-8ac7-4032756d071d.FPKM.txt.gz	6f94ff1964f129cb76b9ed62dc6a03b2	503292	released
385260b5-e329-47bc-bac1-465437c0e549	8c811805-abba-4080-a703-8d6bef165520.FPKM.txt.gz	d03e34a77b6cd5cafdd2c1f07bc9f6d8	507026	released
2f0e453e-b3b4-4aa3-954d-2f5b93cf5f48	e5eaf6e2-a516-4d1c-9410-5026118f6f71.FPKM.txt.gz	6262458c93fd819275ff7cb28ddad682	552594	released
9ebcd1b6-609c-41e0-a710-36eb6d349f80	2493829b-2102-4cd4-b4f1-043967c3daea.FPKM.txt.gz	fe4df296e0e79eee0996a431bd13947b	499453	released
56cde55f-4338-4a66-815b-bfe6043d7b79	063411ca-874c-49ff-85c2-b6946f43df4e.FPKM.txt.gz	c2cedc28322d9ea4586eb330f67ba4f4	505986	released
6ccb9c15-5080-4fdd-96af-8d3b7f86288e	cbb0232c-8d2d-4bc7-947f-738914fdaa3c.FPKM.txt.gz	15940f2dfb4717d390c31165851c0558	485166	released
3ea13675-ff9e-482a-8afc-34cd3241ae6a	a8832eae-f36d-4ac5-b4c6-f8411a85d926.FPKM.txt.gz	72b3441d84f0f9f76cce6f13d212e6a3	509762	released
5b7e6f62-ac5c-497f-b9b5-e42edc375b45	e48c520a-d62c-440d-b17c-5b5ff03d41a2.FPKM.txt.gz	b9312734154adb40a7fcd430cfda4bba	493004	released
32b3a861-8635-4f85-995d-5b66433f9d0d	aa557978-afb8-463b-92a6-5407695ba176.FPKM.txt.gz	706fc72fdb338afd01b922be53bffd38	497551	released
c1ccbb58-fa1d-4544-8c14-7bd7a15ffdd3	b7abd283-60c7-415c-97da-61473d81e4ad.FPKM.txt.gz	cc8def9eeec8e38e3398a309de07d924	476980	released
f6710b94-a493-4d69-826d-c57c3db5cf56	94eda95b-357a-4a91-9073-47d5b4c94453.FPKM.txt.gz	2653dcd68b9d738527f9a4d6ada8839d	523650	released
e963606b-430f-489a-973d-7780bb4be9f0	ba8df5b1-264d-464d-be07-d6fb29886042.FPKM.txt.gz	d0f929b2625596d058f5239cfeaa1889	472093	released
6ef37131-9573-4605-b459-a5ee48eae255	5745ce68-bb15-4d52-9132-4b4f6241af73.FPKM.txt.gz	8994c6235a60c89b610f02707bc7118f	469735	released
6e679a0d-70fc-497c-ad7d-164ab2ebbf1e	491e50ed-21d3-4dc6-ae6c-e56f94e22ca4.FPKM.txt.gz	a4ec058a9ca763980c00815798e26284	468908	released
a2c024fe-ae2c-4c0f-92cf-d72256e4e7d5	a7daaa9a-95e7-4aee-a475-7a8d38dd08ca.FPKM.txt.gz	e6aa2ca0a79d1cab6a6ed89f3e3bfb16	520557	released
9cfbd020-dccd-4aed-9474-b773eae63c55	c7fd15b5-1f15-4fe9-b3ce-77bf232bd110.FPKM.txt.gz	fa6e44fdc52d4ce1e8adf462ef0fa0c8	483971	released
c3ba6d7b-677c-4176-afb2-4bd87b76b258	a15d6f5a-d589-4ec8-8326-4687e34a31a8.FPKM.txt.gz	53e63e6ca57973b0116c5fe1eff749be	507583	released
d5228583-37cc-4e15-8f63-d38a480f03fb	0619b90e-9c5d-418f-940a-f505ed6457a1.FPKM.txt.gz	6eee186af9af9cf13d406a28f10208fa	507900	released
3a6d5e6e-42dc-41b2-b565-75c2084e96b4	091e483b-d050-4b2e-b1eb-7a9076c0e6bb.FPKM.txt.gz	aa7399e89aa6c3133df3aa41da1df5ca	491073	released
5b2fff39-6492-4629-a0f4-d135612bee72	8bf84ab0-7a48-4d98-bfc0-88537003ecd0.FPKM.txt.gz	4061504611c06c73509fee2c419b78ec	496413	released
952aa685-d51b-44ea-88e9-5b07d041fbae	ee9c5d88-69be-4863-9e80-95ebd10fe530.FPKM.txt.gz	a500d22fe0ad0e4ac3a6e62cbe3abdaf	488974	released
54e64c1a-8389-4451-bef4-c75c16562d76	75adfb0c-a04e-46c6-b5d3-ccc41122f798.FPKM.txt.gz	8fa7493d03127519455683769974c27a	486390	released
78b8da73-e55f-4254-97be-75687a2c2b31	a6fec226-78fe-4de9-b80a-9bab57e7a350.FPKM.txt.gz	98979d0d49becd9cda6b43bb6da475e9	484935	released
cc5a7a4e-b607-4ad4-9b62-e15dd2feae52	6c86f9ae-9e88-4eae-9ba3-4866943cca7f.FPKM.txt.gz	2126d77611cc6bf69c6bdd103ee23b07	500779	released
c7f3853a-c55f-4ddc-96d7-bd7bbd81c633	31b85c24-5bb4-4886-9870-406bbefa7a80.FPKM.txt.gz	4631e0ab993b92c134fe94f5e6b7477e	482997	released
d3246837-5d4e-448f-8dc8-66f884700af8	ae7ee00f-b6a1-4872-8375-c87d9460a7fb.FPKM.txt.gz	914ff53098903d73bdddc173e0d4ceba	524861	released
0b766e80-e81b-46c7-bd2d-567a65735a5c	f43699d8-3acc-445d-8ab2-9475194ebbc9.FPKM.txt.gz	98640c4e1cb3bc3508f3a456e12475c4	490510	released
5eb56e89-3bdc-475e-aaec-0f72d850b8aa	cc3a8530-41ec-40bf-8102-3b4be746a4a0.FPKM.txt.gz	d4da021044037238168a183c65f514a0	519970	released
e1332fe2-5034-47fd-b193-5f2f83f81003	8914d6fa-ab6e-4d82-953a-fa38d396c051.FPKM.txt.gz	3a4f641e8732a4edc91d1ecbef4c142c	492129	released
637cd6e0-c01e-4b95-9e92-8113deee7f8e	43428573-6606-4e04-bb8f-e4513dfe2556.FPKM.txt.gz	7d85a982670b4ea6dc84e2d3adf88d97	491693	released
5e064314-8259-4375-9343-7f4feafc2a7b	616b8464-5567-4c5e-a3bd-bb930343c2f6.FPKM.txt.gz	95e49d30616e0c4c0614a4d4d8cd8898	515596	released
3d53cbe9-601c-4115-ba65-2c0a27f79ea6	3b2dc37d-3d1c-4022-8822-a0e8f98d2949.FPKM.txt.gz	4c1c368e7607a8737aff25a936cc974e	465508	released
3afed93b-4cc6-4acb-87e3-a11e2b302432	b6a2c03a-c8ad-41e9-8a19-8f5ac53cae9f.FPKM.txt.gz	3f84ac245686c816d43870988e88ecfd	499213	released
a915ba3c-986f-4f15-847d-7880bd35d324	faac986b-ed3c-4547-a4e0-387f2d4d63b0.FPKM.txt.gz	3baf094f9665d8d45bc9fb0003a8994d	518352	released
0cfa5c26-e2bb-42ed-a756-10bd7f3b3021	0c057f64-68cb-41eb-a00b-5b9f47dbfb85.FPKM.txt.gz	96ddc0fc46769910e75431717517172e	482203	released
94b9e921-fc2f-484e-b600-aa66ba5583d8	88ba4c2a-c8a2-4220-aa15-141900ff55ca.FPKM.txt.gz	e485c73772f7fa37e2583b565cf58944	522366	released
c1549d8b-0519-459f-a678-e22aac0d362b	5301c76d-5e41-43ec-9277-1e6677ad35e2.FPKM.txt.gz	6e52d648b19c4f744bac9f53f439e666	533916	released
199ec039-b8a0-4509-913d-56e126471fc7	79f4b12a-ed1c-46d5-ae3d-a0422454eaf4.FPKM.txt.gz	38edd521985b896bdd3a4583e861d429	504201	released
ce304848-b269-4252-b95d-d081cb0464b9	dca954fa-a77e-4b8e-aa6f-963c574e0615.FPKM.txt.gz	8e14e1678b64c1418b52bd1e21e035ab	507674	released
ef1d2580-b0ef-4c1b-93ed-c1af72026051	99939497-52b7-4049-b221-12ff3332b634.FPKM.txt.gz	6af723e5867ebf6e368522cf14cc6bcf	519772	released
d1f4fda2-05d3-4233-a2a0-7fbaa2c371ee	04df2e2a-04c6-4a8d-9bf3-b7a7a075101e.FPKM.txt.gz	bb5fde3092f9e3a9fa7a51e5a1c2496f	488008	released
6233bb90-a69e-4468-baaf-83b72453078f	3b3fda1a-03b9-46bf-abce-ee6cc1ee411e.FPKM.txt.gz	db7432bf4dfe6f66d52456b9f30fb062	482025	released
0c39c5ca-4978-40d9-9778-0b4d7cdebc8e	b9882fe3-d5a7-4563-9380-33b958f81bb2.FPKM.txt.gz	e65e713d59fd7144841f7ad02e00eaa8	486619	released
89be0b6d-cf46-4431-9e6d-d25662bbeef2	40f1025b-3f94-4ee2-bfdc-a61d810e5d67.FPKM.txt.gz	cb1c730e559bf344b816c459c73cc4d2	462816	released
6ee94f74-f9ea-4d13-aecb-e9547dd5f924	bdd35388-0850-40ac-a21a-6bfee0c34eef.FPKM.txt.gz	811fc37e171ae0d6fc7e362a5b461fbd	501260	released
a0341c81-a6ff-4da6-8035-532ba7eb1d1b	ffeed225-c2a3-4b4c-954c-4816903782a9.FPKM.txt.gz	0c9185ecafe20eb10761c764c30ef315	516652	released
3ad7f214-c559-4e2c-875e-d106b7fad5f2	0a415ee8-6f40-483b-ae87-6446560671df.FPKM.txt.gz	7fe5621dcb89a3f78b07071a8af04419	519101	released
f5253f2c-a8fe-4ac7-9336-a5821ffb7e08	8cc5cf4d-d00f-40d0-9979-1f68f154289d.FPKM.txt.gz	ea58ffcef7be73f4eab894d4b7ddab3c	459073	released
2581f59d-422a-4ff0-9ca7-767b25b3b843	571e9f2c-b71e-4c42-909f-1feb69cf9723.FPKM.txt.gz	d8a6d383407c3932916c0d2bcb1fc080	484730	released
3f51b39f-0c26-41b1-b46f-13a6cfb0e414	63294b99-6ab0-4d56-9cef-a3f09ccc7186.FPKM.txt.gz	a33d93da70f78ab1d4cb5dc969fee6ae	482987	released
a0399d7b-9cdc-47a1-bf0f-8138c76f5c7f	ec5efe71-01bf-4242-88ad-f94e224a7296.FPKM.txt.gz	378deb3dc4f3e29f2537f10438246e5f	510594	released
8196f2f4-fb97-4e65-80b8-4e218c5e79c0	1d9842f1-42f8-45b0-a679-c560f69f338c.FPKM.txt.gz	aefa3c775e97d3fade9161b075b33a70	486168	released
9b2216f9-9dc3-40bb-a03e-f6870dfd8db5	b97c1f01-06d4-4f01-beac-6124dfb08545.FPKM.txt.gz	66170b79fac2385f7225b558daf5913c	520070	released
1da0d1a1-e519-4e25-acd4-71d0a289394e	697765d3-db71-4b25-b891-20751e368c24.FPKM.txt.gz	c52103b29fa1f9ef42bb1e4ed355c8a9	522107	released
9963ee7d-f809-4538-9a05-3d5e384bca90	52d8680b-0df6-4605-bca4-3539f3e0e4f0.FPKM.txt.gz	9b2a5c36451a3c183d60299c09c065f2	500630	released
4d2d895c-2177-4c51-a1ad-afe3ec1719ce	953ec60d-13e0-454b-9f1c-38902948f969.FPKM.txt.gz	69bd37bd1f2ff692d2a65d82c5358bfa	537757	released
7726c67e-fa7b-4ea6-bb0b-62173aee8a4d	9dd14a4d-a863-4994-b5c6-b5bec92ff818.FPKM.txt.gz	9e66f3f276b4b42bdddb55b72ecaafc9	476862	released
3759d7a8-b89f-41cd-beb3-8da0a8a18924	0069f64b-8d8f-4426-968d-23483929ee58.FPKM.txt.gz	92fa6a00ec5f4577d55ecdf6aa63ad63	480507	released
292512a5-bb63-4125-97d2-2cc29ff1842a	18e687c3-7d76-4a4d-a665-95331732ef9c.FPKM.txt.gz	bcda7917e9aa1040d9385f48b13c55be	505274	released
e8eb099e-bbda-4e67-bf90-48b138cb6718	855b771f-e894-43a8-ab38-99d0920783bd.FPKM.txt.gz	921fcd0fce7b6996349fe0cbe73a05e9	483363	released
76d017ba-7855-40c6-9f8e-e1bc12e2b36e	3f87f996-3fc0-48eb-89c5-7bfdc5e72dce.FPKM.txt.gz	d5fd456b4e194683ac39e6fb7308a8d6	520125	released
01a3c0d9-5ac6-4387-b47a-59945dacbd16	323f9334-d360-4bb5-925c-8750bd1b20d2.FPKM.txt.gz	198695e311895e223474e658149d0718	473655	released
5873d11c-3582-4f65-9245-29dba3d04e51	7a5bc085-bdc1-4a93-8314-0c7af7ea9c73.FPKM.txt.gz	57927a0ae63e83164613e54847577ba6	522859	released
77a7c9e6-7930-40f2-bae8-2b7249935c7f	f7985027-5c02-497a-a5ce-5a3de786dc52.FPKM.txt.gz	5c2ae6fa7901228cc53a48dae7e15d13	511772	released
bc63e37c-e534-4da4-afc6-5f9f194b9398	4077e82f-cb78-4977-bd03-600a3da93ffb.FPKM.txt.gz	eec4669a5b999230d52135c76ceff9e9	495353	released
53566f4a-8c62-4fe1-acc1-94b273924f01	3cdb19df-cdb9-443d-9f1b-99b3d9e54b47.FPKM.txt.gz	968046655c5d32fcbfc9e87176da9d3e	494984	released
18534d21-2789-417a-8a1f-2b98d7f0d94d	7d33bc3c-12ad-4719-b387-8350cfae8629.FPKM.txt.gz	1cd2764b5048af58e084e5bac09b8afa	470783	released
d8ab0d25-44d7-4cde-8551-cbff3b3e8497	89eb1fc8-6b38-446e-a4b0-fb9c520298dc.FPKM.txt.gz	5b0d1007476eb4ea387dcbe2e338869c	508527	released
c889186b-8394-4005-8249-6424d21f9c67	05ac7b05-e459-4833-97fc-530185a7a55f.FPKM.txt.gz	97ed4742151ef32a29c257e72b77c45d	464482	released
59d28f40-64fd-447e-a3c6-3da9bd5cde4b	e53766a6-aff2-4785-a0d0-8dfdbe6d139a.FPKM.txt.gz	79024f6cbbd230c71ef065c7c9d284a8	458964	released
1a79b73f-85e2-43c6-9203-a93298958ebc	c395b751-dbb2-4efb-8e7b-5d000a456cdc.FPKM.txt.gz	706676b0ecb9c207d9158efe01661ff5	496392	released
b093cd5f-edfd-4e82-a363-584db85475ef	a2a12535-77ea-414b-bd36-d9328e019d05.FPKM.txt.gz	228a518ac4736fbd504b118809ebf963	482903	released
4293737b-ceb9-4cb0-84c0-3b2b8406424c	5ded64c9-6e37-413e-9e1f-8aa27b29e783.FPKM.txt.gz	f0df15e80c742b3fd948209eb2d9a2d9	508082	released
244f30e6-9270-499d-8107-a8b2905356ef	09f395dd-d007-41e0-8a51-a6533ae51087.FPKM.txt.gz	9bd421101314c542a6c382437f308cfd	497798	released
63a0969b-4c2a-448a-9641-9731559d8581	429c985a-3f84-4f99-91c0-710b33d82646.FPKM.txt.gz	9a6b8886a864fae1c1025393768e6d07	478016	released
95b6f225-8672-4fa6-9dd5-93bbe37c56ab	f8746c35-b4bc-46a5-9ceb-ab5bd686161c.FPKM.txt.gz	2ec5f4272b15ddc810b9b718176456e6	513911	released
8f2c5d81-fe13-428f-a789-922714f6699a	16fceb66-d513-4eaa-b7f8-7a2d03aeb4b0.FPKM.txt.gz	31b55cf57dbecc87a587cdc8a008c863	531899	released
47f01bc8-e4cb-4343-b914-cea3f7711410	ae623b24-501b-4d3f-adff-745d95205a5c.FPKM.txt.gz	f7b1aadabd03383d74895d995a7feaaf	502250	released
587f01d3-68de-4d36-ba77-e2ed6609bfff	5ba74876-bd88-4533-ad8d-83a0b4fd352c.FPKM.txt.gz	e2f8be128a68ebc0bf1980d20961b893	496537	released
22c6fd2f-2430-4cf1-b56a-1f262cab7a88	b2f50b85-591b-40af-b2a9-228a8523174b.FPKM.txt.gz	d41e80f47bdc11c6f12b5601b60ae42c	530286	released
b4cc9ad5-f6cf-4404-892b-27dee1627cbb	deb8db32-4974-42b8-803a-116748be8628.FPKM.txt.gz	34ca14ffead2edcac4af15bf605b971f	528954	released
3eaa43b1-3d94-415c-8b50-918412ab60a2	a2ba0d76-73ce-468a-8130-5915f2537c3d.FPKM.txt.gz	85312b4e876f0209eddeeaeef78cc545	524917	released
93d9b195-0d80-4563-86a3-0eb8aadbdb19	1ef9f26b-c8e7-44fd-a81b-b17f13798e21.FPKM.txt.gz	176b9c1b11ecc6d0e5a1df40e08771a4	540497	released
fc5f533e-c2a6-4b82-aff8-b6a88775fdb7	de0593c7-f155-4963-9ef3-7c90442b8c44.FPKM.txt.gz	d18ae2c3d04c60629017163496d96eb2	489583	released
ae023ce4-9e18-47a5-a7e3-34189036656c	92ee9ee1-8f03-4b53-b6c2-04d22fd692ae.FPKM.txt.gz	b75aa272284263952f524f15d63c588a	474272	released
8f941dcd-409f-4a6e-980b-bb12f5086849	b920074c-fc7e-4f06-a1a4-311931e203c9.FPKM.txt.gz	9a529aff5e05041d2c106e5c42b68f94	511095	released
d1fead89-31bd-4dd1-8070-069f808a2087	d3c8e944-b95d-4e64-a3c8-5abe77e6b992.FPKM.txt.gz	e8ebaa3cdc4e191fe7a5943545958cc2	511690	released
5cc4ee6e-cb8a-446d-85cd-9d8186f56500	5d355699-e6e6-4506-8454-be80d53bf264.FPKM.txt.gz	b4c2589d547293a10db53decb0cdaa40	503705	released
fc15952c-224c-42a4-b35b-b4c2a31d771a	dd67c487-0467-4718-8c18-0618ebcc7454.FPKM.txt.gz	a6fc5801fe0b979abcc73fce544311cd	532147	released
43b7ca2c-afd1-47a0-9775-b87e07e64702	321d315b-d07e-4123-97e8-8bf526d20a27.FPKM.txt.gz	3c6d6cc64785fa4d534c0c3b1057ba68	522982	released
10cbe6cd-c5ac-4044-ae95-bc29689dfd26	5eb7edfc-a7f8-40b2-86a1-b65b5ac148e8.FPKM.txt.gz	e155f0c0d48436a4acf5066e3482993b	512078	released
dc31eaaf-07a3-4d42-abfa-7ce9937903a7	72266228-0a2b-4dad-adf2-d4f34c0b7804.FPKM.txt.gz	386da93087a03d3f1d929a2e9129160b	511525	released
e04b8afc-cfb5-4bd8-92e5-b3dc49ea675b	41921a38-1084-460b-917b-555a4f1b45cc.FPKM.txt.gz	ce59a3e01e13edc97d20250e80e5c685	483867	released
601d2894-066e-4d2a-a56b-c93694984f16	15bb9c50-e4bb-4433-a9dd-32ddd6536b49.FPKM.txt.gz	b09de57df10154645031d3d185b94ced	501390	released
7b3c1846-f755-4fd3-aaed-c810237d7552	612c0289-71d1-4743-b4b4-67abb6e986f8.FPKM.txt.gz	72351eee1d5a959a2f3224a70f0b4d5d	523799	released
8e4cdec9-692e-4be2-b665-f7b35a854243	a29ab641-01a2-47fe-aec1-ee8f35682ddb.FPKM.txt.gz	11ad12e5bd4223f71642dbd798bd3671	496567	released
d048b230-7dbf-41d5-92d4-4addac2ca9de	5d710364-39e1-426d-9439-a35d7e14303f.FPKM.txt.gz	14b109676c4a26ddd3d203651264bb6b	495477	released
68a3b682-c6a3-4936-9a37-3bad8148db35	255b8e0d-ab0e-4d19-bffb-59e9329af962.FPKM.txt.gz	26be8e1064611c58fc808259d20f3614	479764	released
be018f49-8b47-45d6-9958-72644c7e0a42	b1a96999-3357-4e09-bdd4-e6c7ed1575d5.FPKM.txt.gz	f8fa571821ca582b06005b621e9bfa0d	483164	released
ac377378-605f-4dd6-a71f-aba899360b9e	1c77ba3f-fb74-40ef-b22c-81d8edc19273.FPKM.txt.gz	b4d32502d5ab40d280af1aad7eb30608	490750	released
bd745fb9-583e-477f-aec4-4a28c11b46a1	75ccc143-fc7a-4e95-b75a-7eae40c9fc71.FPKM.txt.gz	b90b27f60a3ca6f6b0661d23ee0c81d1	504300	released
6f130091-9e52-4630-83f3-6c26da2bbe13	55aba8fb-d90d-4c7c-9161-2ded53639b39.FPKM.txt.gz	1bf5dd0d0fbb50f1ea779c628f7e6a9e	505581	released
b61cd24a-bdb3-48a4-8650-cc119b52d589	6a12fc1f-9ef6-48fb-8706-f7d82b86407b.FPKM.txt.gz	7479459cb6d82fd6a7e8707d07fa0507	535612	released
1b466557-76dd-4a26-9df4-49172400fb40	486778af-8f8e-4000-9812-409604e274a5.FPKM.txt.gz	c725d3fd3566b67710637a97da059572	550816	released
17097dc0-c3db-4340-b62b-9567842d5594	9c38ed5a-076d-4ef9-ab1f-39814bf665b3.FPKM.txt.gz	70afb1f3d6cfc202dbff78d8a25d00cb	512738	released
428df85b-2242-4925-8743-23c2c58990c2	2eb359c8-470a-47b4-a448-eb45df341862.FPKM.txt.gz	f5cb676dbc2421cba0daaccfd70d280a	516929	released
55d710a9-a177-4f8b-89e4-68fe7faf0700	12a40f0f-e59b-4fd7-9e11-76cb27caa528.FPKM.txt.gz	25fcee2f3590fecfbb60571e78809c1b	493950	released
b8cbbb57-67f9-4167-ab99-13e622899f67	72be1685-3a9d-4b60-ac6e-59ef11cfd652.FPKM.txt.gz	320fe2880e36eae1434f22e6c883295e	522710	released
056a99cb-53ab-4146-9277-33caeb9d1a02	25bfcac0-ba7b-41cb-8343-34bb425857aa.FPKM.txt.gz	90e64d1ba9171ca3a18baa3ed1db91c6	498889	released
69270759-de76-45fd-bd12-ada996c4d9aa	e6ab235f-c889-4f82-9086-1fb34e08fc63.FPKM.txt.gz	ad1a91287e71a67d4613a069f7de4241	505697	released
c5b30be6-a19c-464d-917a-f521a86459e5	9face56d-5a4c-44a7-9ab5-9dd35bad5bad.FPKM.txt.gz	0e81399786f590be4f8a6c040356af6c	509718	released
392e66b7-26a2-49d6-9ecb-b46a49178128	ed0f20d3-f5e6-4b69-99a2-50d281e6e86a.FPKM.txt.gz	6c7a4244ae037c28e9b868b44e8836f9	507712	released
2bda5428-0422-4cc5-b1ef-8cd0f251f549	b6ed2c21-8f41-46d0-9ccb-68f54ecd46f3.FPKM.txt.gz	1d12a7d8c008688ffd4ef4ac2fca335f	523636	released
a44645bb-e438-4efe-bdfc-4c599891cca8	c1cdec9e-845d-4607-8053-fec6a6a2324c.FPKM.txt.gz	6580731fc23252c4a7a2caa731388ac8	506261	released
36611bea-0cbb-405e-8740-3d916f498b17	dcc0b93e-257f-48ce-b052-4de18db8d3ff.FPKM.txt.gz	6dd23c8bc12da87cd546f85986de76e4	506139	released
08f7ab05-ca1c-4081-8c8d-685b907ba51f	71a24f55-17a7-4396-91fa-e6c7e03df518.FPKM.txt.gz	885554e667075cbdd5f9cd376622a93b	512991	released
450c8354-756a-4196-b511-b08a8de373a4	9ce0e4aa-22aa-4bde-990a-27745ef091ad.FPKM.txt.gz	5cb8a46f85d5064a5129f202d05f5fb2	504234	released
33573e93-ff24-4b2e-855f-84eea12954f7	c7a7d3d9-6171-41cd-99c6-5c80f48c6625.FPKM.txt.gz	1e96590abfbd7e755822b1c2c8bd6230	512574	released
18f99883-02fa-4ce7-8cbe-531a966ec518	64e47c22-1ea0-41ba-be1c-f66e1380623d.FPKM.txt.gz	3704252ac3bf91f118e1ec26cc2a8605	557264	released
56b503d2-9092-47de-ac52-022c4621cb8c	bfc13d26-a053-4e72-bce9-29655bb7788f.FPKM.txt.gz	ae91b531fa50ea8952e6f3656253b32d	488630	released
440f25dd-290e-4250-b711-7d963f1d39a4	04900b0d-c100-41f7-b58a-ca1529d472b6.FPKM.txt.gz	c944d846e682a34ea5ee16d565be5ee0	527808	released
e4e8535c-8857-4c77-8b2f-bcfe6f0dbdd0	0ea4cfc7-e096-4c03-96a0-792eedf79f56.FPKM.txt.gz	974235fb8cdaad9e2091073e4ee1fb02	507293	released
bcc120f0-5f1f-42f9-afd6-3fe750407347	c2efa14b-f441-4249-87b0-56d88d760a82.FPKM.txt.gz	b3671a812abbd1dc33f3557119d8e1f3	517676	released
b945d3ae-828e-4730-b386-df952a447d1c	8488166a-6722-48d2-abc5-14ce7cc046e1.FPKM.txt.gz	e0d1fef77428ce5e2bc76bcc15cdcccc	520394	released
4b3fed9c-06f1-4257-851b-9d2101a3f864	3aeafc0b-b413-4dff-b633-6faef3a32bc3.FPKM.txt.gz	453b5888052ae670376c4790d5148977	510332	released
8775f712-4bf7-4ed0-8782-6f3a423ee1b7	2f961f6d-c4e6-4d25-b21f-29256f5e2e90.FPKM.txt.gz	dd06ca89875eed4a9e11a11063f8ed42	524323	released
1d17abb3-a051-4ce5-b911-915fd81b96cf	3b8edf20-dabb-4e9a-ab6f-441c80d6debe.FPKM.txt.gz	92396e57e4f6cc4015dbd0d66dfa696e	499015	released
4fcc81c3-b343-4535-b80e-48f7f1d10777	de85d8f5-101f-44b1-8d71-fb6949a709a5.FPKM.txt.gz	5f193b5a2e80d19c6463c8ebb8fcf74a	520731	released
d69be47e-6b12-4740-9608-5a99790775a3	2941c84e-71ef-4908-9980-1627a0cd780f.FPKM.txt.gz	eec0f16a0957c684749b562e847fd136	531987	released
fd6f692a-2d08-4b17-a9d8-242cda233f36	c79c7338-1c91-4f28-9566-58ef5aa2d8cd.FPKM.txt.gz	58d2be14586e4cf632b5c6e75648ea94	531948	released
2daf540c-5f7e-4ed6-b2e8-814ea284c05a	b3db06c4-ff1e-4600-90d5-e5d14fbe7a5a.FPKM.txt.gz	93b6b1e072a49f5940cdb374723b1be5	527400	released
5dfe6156-aebe-41ab-84bd-1b0ac80f96af	9969efbc-02d3-4e2c-af46-f7883296fe42.FPKM.txt.gz	e755598fdbe842368cb21ec52ee73742	530908	released
ecd00ef2-ee85-430c-bf6f-7f3a9d2a1de8	e778ebbf-aca1-461b-8038-90da3c5c66a8.FPKM.txt.gz	22e76f34e1a41f371bb396240bbaeedd	521770	released
41b8ac2d-5762-45e1-8a98-56943fd2daa4	4869e2a4-f182-41f1-8aed-52b5dd3b5c00.FPKM.txt.gz	b62bf354fa4ad3f5e845e39ea474a4fb	509990	released
11232b97-a37c-4736-9721-b6eb518e8eca	842caa85-4ec6-4121-b398-f69ca77ef175.FPKM.txt.gz	da2ef710866ec191795b18827774aa5b	528418	released
d6a777f0-cdf2-420c-8adf-8574b00d8f45	8185724b-da9e-4be5-99ca-a017fcb8e741.FPKM.txt.gz	a6f2b30fbb445adf7856dfcc43f089af	524611	released
66038614-1666-49a2-9646-47e6ba4286a8	5a70db6c-36e9-4f9a-be74-2df5c0d6d23e.FPKM.txt.gz	e9e39d7f8d158d6657a03062bbff9744	450376	released
9df9821e-c41f-4c61-a59b-e05cf0f5f213	bcdcae66-9007-4420-a395-868c7af7c71c.FPKM.txt.gz	c4ad91590128030347a85d8750b3182b	503440	released
9e592f9d-8308-44d0-9bfb-b2a5eceb125e	b4fef057-c1d9-4c77-93b3-217356751e3c.FPKM.txt.gz	2bdc0e965caa1ce5a067368e2b00a8c9	476444	released
f43acf65-05cd-4db6-a498-994b446e7f4b	548aaa62-0d10-469c-9088-73de98704c2f.FPKM.txt.gz	3b66aeba04fefb87784aba46f80cee9a	463910	released
429fec74-f480-47c8-a21b-e56b4e773b8b	2cd8bee5-a0e5-4273-b37c-756f31610f9a.FPKM.txt.gz	023607bc62fb10d9e2308dbb10cdce08	515237	released
1d28e405-9c03-4f74-8e55-6eee7c60d4a5	866b33c4-36ab-4806-8905-f0bccd75c62e.FPKM.txt.gz	be4b36aed61a930752cc168266b4c512	517091	released
f4f0d1f9-00fe-4802-ba32-b76024c8f3b6	6c962389-a73a-4627-8a2c-41e4a1cc8df3.FPKM.txt.gz	db0bbb10b280c3d47eec12bfa61f4fb0	523987	released
f5028ad2-b726-4513-aaea-9f926a2cf6bf	9b213017-a2ee-4260-9631-e6b8e420dded.FPKM.txt.gz	8679f4f5abef187e0f4e1d6e93596e1c	510381	released
0b9bbbfb-6fd7-43c2-9025-a57a4fcdf012	f1ebdbe1-5c6c-4538-b1c5-03d4538908a0.FPKM.txt.gz	1c5d08f221556d31ca1bf2a5caed03c3	499972	released
57a9e996-7331-4264-a50c-eef25bc88090	5b3f631b-65f6-433e-ae54-ff54a4da4d9e.FPKM.txt.gz	2bbed1b948fe7738cc1c797b5f64e572	519303	released
a6a32761-c676-4bab-a997-98a643794776	27d5e9a3-b7b0-40b3-9f53-a074bef5628b.FPKM.txt.gz	78c6f24db4ca940b1b0f4da1576fa76c	516340	released
567d9d6f-174d-4763-b5f4-933cdb0e2e58	669d490b-2d91-4c64-a45b-7eb82d68dd31.FPKM.txt.gz	6f080b4d79fc87893873b98e55085f7c	521837	released
b93081f9-765d-4a2e-8ab4-a18272aabe51	82b01e39-9a1e-450b-90cb-7131ae0960d2.FPKM.txt.gz	57fc6117939620b6d4c32fa6383178a8	495165	released
b7a52f37-eddf-42c7-8c87-335c2b6ab8a0	86d7188b-2d97-4dca-b033-34778e5a6aa1.FPKM.txt.gz	f9634e85469dacf5b87264b3ae84abfa	535444	released
