tax_id	taxon_name
1230734	Clostridiales_bacterium_S5-A14a
1950	Streptomyces_peucetius
1951	Streptomyces_purpureus
985002	Staphylococcus_argenteus
362413	Flavobacterium_aquidurense
1263547	Oscillibacter_ruminantium
1960	Streptomyces_vinaceus
165807	Nocardia_cummidelens
1263550	Edwardsiella_piscicida
935840	Chelativorans_sp._J32
1427365	Pandoraea_sp._E26
1971	Streptomyces_noursei
935866	Nocardioides_sp._J54
985010	Pseudomonas_sp._TJI-51
1755099	Enterobacter_timonensis
1996	Microtetraspora_glauca
2001	Streptosporangium_roseum
198620	Pseudomonas_koreensis
2020	Thermomonospora_curvata
2021	Thermobifida_fusca
51195	Desulfofustis_glycolicus
1918945	Vibrio_sp._CECT_9026
182270	Aurantimonas_coralicida
1918946	Vibrio_sp._CECT_9027
2047	Rothia_dentocariosa
706570	Pseudomonas_flexibilis
2054	Gordonia_bronchialis
2055	Gordonia_terrae
1509403	Acinetobacter_sp._HR7
2061	Tsukamurella_paurometabola
2064	Kitasatospora_griseola
2066	Kitasatospora_setae
313367	Jannaschia_seosinensis
444444	Chelatococcus_daeguensis
231455	Dyella_japonica
362520	Chitinilyticum_aquatile
1411123	Rhizobiales_bacterium_YIM_77505
198706	Lampropedia_hyalina
985149	Pseudoalteromonas_sp._TB41
84023	Clostridium_autoethanogenum
84022	Clostridium_aceticum
84024	Clostridium_disporicum
84031	Clostridium_sartagoforme
84030	[Clostridium]_saccharolyticum
346181	Lysobacter_daejeonensis
1640536	Arthrospira_sp._TJSD091
182337	Erwinia_billingiae
870478	Burkholderia_sp._MR1
133190	Sphingomonas_sp._SRS2
346179	Herbaspirillum_rhizosphaerae
673862	Candidatus_Babela_massiliensis
1837130	Bacillus_sp._FJAT-14266
51288	Kluyvera_ascorbata
641107	Clostridium_sp._DL-VIII
1099853	Coprobacter_fastidiosus
936047	Propionibacterium_sp._409-HC1
1034346	Dielma_fastidiosa
1443941	Acinetobacter_gandensis
329854	Bacteroides_intestinalis
936048	Propionibacterium_sp._434-HC2
100480	Cytophagales_bacterium_B6
84096	Gordonia_alkanivorans
1230998	Corynebacterium_frankenforstense
1231000	Corynebacterium_lactis
1296536	Enterobacter_xiangfangensis
84109	Slackia_exigua
1312922	Cupriavidus_sp._WS
84110	Slackia_heliotrinireducens
1443993	Herbaspirillum_sp._RV1423
84112	Eggerthella_lenta
985258	Pseudoalteromonas_sp._TB25
