file_id	B_cells_naive	B_cells_memory	Plasma_cells	T_cells_CD8	T_cells_CD4_naive	T_cells_CD4_memory_resting	T_cells_CD4_memory_activated	T_cells_follicular_helper	T_cells_regulatory_Tregs	T_cells_gamma_delta	NK_cells_resting	NK_cells_activated	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Dendritic_cells_resting	Dendritic_cells_activated	Mast_cells_resting	Mast_cells_activated	Eosinophils	Neutrophils	P_value	Correlation	RMSE	Absolute_score_sig_score	bin_B_cells_naive	bin_B_cells_memory	bin_Plasma_cells	bin_T_cells_CD8	bin_T_cells_CD4_naive	bin_T_cells_CD4_memory_resting	bin_T_cells_CD4_memory_activated	bin_T_cells_follicular_helper	bin_T_cells_regulatory_Tregs	bin_T_cells_gamma_delta	bin_NK_cells_resting	bin_NK_cells_activated	bin_Monocytes	bin_Macrophages_M0	bin_Macrophages_M1	bin_Macrophages_M2	bin_Dendritic_cells_resting	bin_Dendritic_cells_activated	bin_Mast_cells_resting	bin_Mast_cells_activated	bin_Eosinophils	bin_Neutrophils	bin_Absolute_score_sig_score
92735dc5-87a3-4387-b8ca-dc354957d51e	0.132472932581191	0	0.0458671493155104	0.26879313497801	0	0.278090747470404	0.085513764131511	0.0503630229292406	0.218493887012557	0	0.00945327566598299	0.0104961817506796	0	1.00348915523755	0.211200843996445	0.422242632235817	0.00941801159243901	0	0.00279379834657253	0.0245279207771993	0	0.0070154314248601	0	0.749373792535066	0.712300123958626	2.78023188944597	medium_high	absent	medium_high	medium_high	absent	medium_low	medium_low	medium_low	high	absent	low	present	absent	high	high	high	low	absent	present	medium_low	absent	present	medium_high
16192934-7f79-455b-b09c-aa5b84742f6f	0.0260322155631049	0.132149459635728	0.141770089974731	0.243126284583511	0	0.285992375609562	0	0.0171942803539032	0.307569975769765	0	0.0652877288820259	0.0563481227580395	0.0197096655948031	0.429922893819606	0.0273441481462003	0.219384338337078	0.0389493836789192	0.0537037696272979	0	0.143775967637928	0	0	0.002	0.318284310649989	0.953644567148623	2.2082606999722	low	present	high	medium_high	absent	medium_low	low	low	high	absent	medium_high	present	present	medium_high	low	medium_low	medium_low	present	absent	high	absent	absent	medium_low
504fe859-218b-4468-abbb-698fea838d81	0.0763371023672903	0	0.0375570090334503	0.145643599740538	0	0.406249630937647	0.214594794832833	0.0614216528971925	0.0615486215921385	0	0.0681690178835345	0	0.0294673697539034	0.411058313530013	0.124972155798445	0.369610578074331	0.0473993952777625	0.00487559691678726	0.103020970723066	0	0.0370922680785918	0.0533968687736661	0	0.533351000252361	0.856275620266925	2.25241494621119	medium_low	absent	medium_high	medium_low	absent	medium_high	high	medium_low	medium_low	absent	medium_high	absent	present	medium_high	medium_high	medium_high	medium_high	present	present	low	present	present	medium_low
2cbe4b2b-1e1f-4249-8501-1c1db85e2cd5	0.0335636331101618	0	0.0122558197465459	0.104033565639859	0	0.485200901329394	0.0432692292952771	0.0577833431648714	0.041722666076751	0	0.0628561602339915	0.0142397610201107	0.00349138673324106	0.457177687198001	0.128680480726045	0.270234836998787	0.0483917663732008	0	0	0.10454814585935	0	0.0098984589580194	0	0.683450165002482	0.766418719442604	1.87734784246361	low	absent	medium_low	medium_low	absent	high	low	medium_low	low	absent	medium_high	present	present	medium_high	medium_high	medium_low	medium_high	absent	absent	medium_high	absent	present	medium_low
ae1581e5-446c-4537-8c94-4f2df8f46308	0.0840145611142012	0	0.0611421578285544	0.0986941326956577	0	0.392845967208961	0.0404321355731871	0.0194052265898265	0.0788770863844786	0	0.0411865722826777	0.00933388084049895	0	0.38645782263936	0.0783573690589853	0.312193560249786	0.0300238346041691	0	0.0775401969128495	0.0408293137322484	0.0197642389480561	0.0169111077292763	0	0.703791769483426	0.765750488041967	1.78800916439277	medium_low	absent	medium_high	medium_low	absent	medium_high	low	low	medium_low	absent	medium_low	present	absent	medium_low	medium_low	medium_high	medium_low	absent	present	medium_low	present	present	medium_low
ac78ce0f-45f9-4517-97c1-f32525142093	0.0414412334858396	0	0.00538282494145949	0.256542651775639	0	0.311822553009347	0.240847951528132	0.0263399533470679	0	0	0.0226320148496382	0.0161043289789537	0.0145254154906204	0.402522942121046	0.115880283956442	0.135350143440997	0.0108694200928112	0.0197235304357887	0	0.176406404507087	0	0.0891928474300101	0	0.571397318876899	0.831173650194452	1.88558449939088	low	absent	low	medium_high	absent	medium_low	high	low	low	absent	medium_low	present	present	medium_low	medium_low	low	low	present	absent	high	absent	present	medium_low
a03c7cc5-b501-464c-826e-73fb010d5641	0.139572439635911	0	0.00372918234926076	0.275268935178699	0	0.326695615271875	0.117213884224569	0.0965418658004023	0.116411619053815	0	0	0.0271497539672827	0.024633905896133	0.145871794023592	0.108648018840755	0.182091972780962	0.0757232177251928	0	0.086489861860662	0	0	0.00920981858669967	0	0.52590204218165	0.855964531102946	1.73525188519581	medium_high	absent	low	medium_high	absent	medium_low	medium_high	medium_high	medium_high	absent	low	present	present	low	medium_low	low	medium_high	absent	present	low	absent	present	low
9063d2f7-1676-4753-b075-0c7ee6668080	0.161689371995581	0	0.0538612596195682	0.217482596213426	0	0.422531572619164	0.0743629483817966	0.0653825933958473	0.094635461035276	0	0.0526016898385946	0.0740002750606566	0.0189675615866952	0.398595155669999	0.216475090684637	0.495997631098988	0.0514916719640694	0.0645128480560842	0.163360882207379	0	0.00629230915650751	0.0776980202699036	0	0.394145343413324	0.918290888106372	2.70993893885417	medium_high	absent	medium_high	medium_high	absent	medium_high	medium_low	medium_low	medium_low	absent	medium_high	present	present	medium_low	high	high	medium_high	present	present	low	present	present	medium_high
d366f4e7-0eaf-4c32-a080-864679e1a6ef	0.246273751426973	0	0.182028767404118	0.19286886097231	0	0.597341319567627	0.111827838676253	0.154489858256726	0.218810046716835	0	0.105635195317414	0	0	1.1216944814201	0.249439940299429	0.327332136190231	0.0652622187493779	0	0.121013773003343	0.0239230404414941	0	0.0155484852560273	0	0.525463903122498	0.85477861578049	3.73348971369826	high	absent	high	medium_high	absent	high	medium_high	high	high	absent	high	absent	absent	high	high	medium_high	medium_high	absent	present	medium_low	absent	present	high
4e706ba6-a674-464b-b07e-7eea37f12cde	0.141470315589928	0	0.0201915500728049	0.10008112071687	0	0.36757538256514	0.0231475852115328	0.0805961731530263	0.0605270964387324	0	0.0056230342514422	0.0204269576226319	0.0039187005186808	0.11482935460114	0.0957161562875432	0.288537368232597	0.10939837403943	0.0206360726743506	0.095901162264896	0	0.0493041980692516	0.000467255059389004	0	0.447689783669876	0.895297955307971	1.59834785736939	medium_high	absent	medium_low	medium_low	absent	medium_high	low	medium_high	medium_low	absent	low	present	present	low	medium_low	medium_low	high	present	present	low	present	present	low
1c58a3af-fda0-4b1c-ae7c-afab9921ccf2	0.0639077934593722	0.0386918087576373	0.0246859738972852	0.0965988225248504	0	0.281558994774877	0	0.0738794864529874	0.0588383095087411	0	0.0211733928515603	0.0124792192441806	0.0156324855757739	0.337705884632754	0.0566151595651273	0.12264845739062	0.0309946487574413	0	0.0197114016834922	0.0481378710417712	0	0	0	0.42321088298803	0.905615210118699	1.30325971011847	low	present	medium_low	low	absent	medium_low	low	medium_low	medium_low	absent	medium_low	present	present	medium_low	low	low	medium_low	absent	present	medium_low	absent	absent	low
47d0bf3d-3df9-4ed4-9905-20c297d71a80	1.90458513811504	0	0.36318847024261	0.967121202499124	0	0.990450709719753	0.145483542011966	0.504794440815734	0.253555260030642	0	0.0363360546272043	0	0	0.742571073024609	0.197237910375474	0.436257300898681	0	0.0665464602963364	0.0120476257685938	0.0727525247653909	0	0	0	0.680661791628009	0.753332149973862	6.69292771319117	high	absent	high	high	absent	high	medium_high	high	high	absent	medium_low	absent	absent	high	high	high	low	present	present	medium_high	absent	absent	high
5e499070-849e-412b-af32-b3c4ad4aa38b	0.0494839594738922	0.0131100029007024	0.0508249444813955	0.0964020882273255	0.0648572417528288	0.0213487552353312	0.0755713367522592	0.0241898610502231	0.0644713764625157	0	0.0383454820250747	0	0	0.520379986789108	0.0667911979605397	0.167319056338604	0.0280062249822982	0	0	0.0668261740834457	0	0.00135219602590453	0	0.547710673698553	0.838846731589525	1.34927988454145	low	present	medium_high	low	present	low	medium_low	low	medium_low	absent	medium_low	absent	absent	medium_high	low	low	medium_low	absent	absent	medium_high	absent	present	low
01581d3a-8427-41db-82c2-a7dd880a3937	0.825224757045899	0	0.0106543462889893	0.119382735943389	0	0.397011626874117	0.0263085721754602	0.0764683437131378	0.112032286673681	0	0	0.0288538927475642	0	0.390198083384999	0.101186991966723	0.23499144985272	0	0	0.112193740311824	0	0	0	0	0.802304827501626	0.674747830825667	2.4345068269785	high	absent	medium_low	medium_low	absent	medium_high	low	medium_high	medium_high	absent	low	present	absent	medium_low	medium_low	medium_low	low	absent	present	low	absent	absent	medium_high
161c6383-b582-488a-8603-85ff3a54cb7c	0.0341484952520103	0.0339268907823181	0.0238765104700864	0.440071229919329	0	0.186128032051383	0.144866579904015	0.086190431141705	0.172612517798154	0	0.0210352501388017	0.0144506695510538	0.0129313907702445	0.165895513413144	0.119590510414343	0.0516082780432881	0.0603867927497597	0.0149988494920843	0.0444990507802673	0	0	0	0	0.528407000652979	0.850285256217608	1.62721699267199	low	present	medium_low	high	absent	low	medium_high	medium_high	high	absent	medium_low	present	present	low	medium_low	low	medium_high	present	present	low	absent	absent	low
356d566e-5299-4cd7-8e2d-1ace197788c3	0.0759420297971598	0	0.0165065180949874	0	0	0.87245163316519	0.206432019786248	0.0154635588021287	0	0	0.116042976899554	0	0	0.45807517601633	0.110773641459122	0.294588533454472	0.0916622517932188	0.0879975857753091	0.193392517242105	0.0761771390556955	0.0521298982038693	0.0502946883547066	0	0.554869544836601	0.8461828844779	2.7179301679001	medium_low	absent	medium_low	low	absent	high	high	low	low	absent	high	absent	absent	medium_high	medium_low	medium_low	high	present	present	medium_high	present	present	medium_high
5dfd07db-48b5-4e2a-8079-9ff267002b6a	0.0590891262465401	0.0177640358619173	0	0.329831793231497	0	0.0891690415141212	0	0.0282697210439004	0.239926843097927	0	0	0.133049817792454	0	0.669494606300172	0.0474951111889255	0.245034113245044	0.0596135755804785	0	0.105157114424969	0	0	0	0	0.71096772192064	0.742606730701922	2.02389489952795	low	present	low	high	absent	low	low	low	high	absent	low	present	absent	high	low	medium_low	medium_high	absent	present	low	absent	absent	medium_low
9d537202-d436-48de-8ee8-2d417576705f	0.238543918475983	0	0.130404997619228	0.158965998036133	0	0.665074196983871	0	0.0406919355337398	0.0301040093497163	0	0	0.0673558334401149	0	0.946788161033167	0.145462355505745	0.584497813310004	0	0.00909245481314509	0	1.02419307147986	0.0179415731788868	0.584942332859434	0	0.676970891572761	0.758896308793515	4.64405865161903	high	absent	high	medium_low	absent	high	low	medium_low	low	absent	low	present	absent	high	medium_high	high	low	present	absent	high	present	present	high
95c3c16e-9110-441a-b2dd-186e2fb5fb04	0.0704281887619991	0.0321741537260464	0.15614805384146	0.0783852496258663	0	0.526608032259445	0	0.112395616393604	0.238405242428343	0	0.0114356320814021	0.0174802733130123	0	0.48584022685087	0.156931074169076	0.420261146088559	0.18853305510449	0	0.0522396270436178	0.120569342400011	0	0	0.001	0.335051645580531	0.944788756104108	2.6678349140878	medium_low	present	high	low	absent	high	low	medium_high	high	absent	medium_low	present	absent	medium_high	medium_high	high	high	absent	present	high	absent	absent	medium_high
2c4e832a-7fe0-40d6-95fc-910a409f15ce	0.223402417537617	0	0.0623343580430051	0.0547489950111702	0	0.533402622344818	0.119070196749128	0.102912536838494	0.00946581940814391	0	0.0695457094829167	0.00974481335456102	0.039539059317756	0.289788451247931	0.181536474598073	0.34051880579954	0.0206802412907304	0	0	0.224658054808084	0	0.0152297243516896	0	0.628504842598431	0.807333362024373	2.29657828018366	high	absent	medium_high	low	absent	high	medium_high	medium_high	low	absent	medium_high	present	present	medium_low	medium_high	medium_high	medium_low	absent	absent	high	absent	present	medium_low
5dc04169-23ac-47cd-9010-76f28f1ab0f8	0.0602938528680234	0.0199242692316314	0.0160116963413309	0.229292661336916	0	0.133738659942534	0.192995164683071	0.0513931702752869	0.0689616330524172	0	0.122576843437486	0.178517019305068	0.0206367852651222	0.219394011531403	0.323395354894612	0.204084945761628	0.0764273114844837	0.00700679762614252	0.0968211550601312	0	0	0.0161255991116303	0	0.496597729152561	0.867811462385393	2.03759693120892	low	present	medium_low	medium_high	absent	low	high	medium_low	medium_low	absent	high	present	present	low	high	medium_low	medium_high	present	present	low	absent	present	medium_low
48af840d-b28f-4775-8f61-cf2b13aac463	0.0653802961668145	0	0.0131148032483775	0.820868612781603	0	0.224371747780498	0.0633511939106698	0.157556831375656	0.264761570732622	0	0.0225785205106229	0.186769600167431	0.00862426693093367	0.917267210888673	0.354824606116712	0.628933135469213	0.051283089977145	0	0.0464187057384316	0.0073670090493633	0	0.0252677961130285	0	0.589186078866219	0.81664692139226	3.85873899695779	medium_low	absent	medium_low	high	absent	low	medium_low	high	high	absent	medium_low	present	present	high	high	high	medium_high	absent	present	medium_low	absent	present	high
1e5e4d6e-d1e7-473b-81db-a7b5177595cb	0.0976768626027766	0	0.0930127158530885	0.185252034380715	0	0.245096168324339	0.0402827951110609	0.0146397023383371	0.149065881752451	0	0.088227893905719	0	0.0130086257938215	0.393185751294802	0.0706045789916378	0.160954425263028	0.0220110629192051	0	0.02192092416194	0.036729632692924	0	0	0	0.606449262616739	0.813704227780104	1.63166905538585	medium_low	absent	high	medium_high	absent	medium_low	low	low	high	absent	medium_high	absent	present	medium_low	low	low	medium_low	absent	present	medium_low	absent	absent	low
945c6670-9e72-4e85-b391-15d6f72f6e09	0.22536260624118	0	0.229716327014227	0.109497734149522	0	0.514010287625707	0.0607079172288892	0.117003486101648	0.122768348763272	0	0.0869156509347439	0	0	0.412770953088032	0.104224450214984	0.221086256387433	0	0.0116158224500418	0	0.201757651896096	0	0	0	0.569930407594639	0.833048415515557	2.41743749209578	high	absent	high	medium_low	absent	high	medium_low	medium_high	medium_high	absent	medium_high	absent	absent	medium_high	medium_low	medium_low	low	present	absent	high	absent	absent	medium_high
6702c4d7-a218-4dc3-810a-004f5a166c2a	0.102436452559993	0	0.0296848221237806	0.123580510732324	0	0.482959587826904	0.0636744507692087	0.0606344271043084	0.115282916669252	0	0.0231941473866178	0	0	0.500941827994542	0.153984505763492	0.389581119744333	0.0461446360670336	0	0.0836589259341549	0.0063573959558571	0	0.00375465811621278	0	0.734760730406669	0.742740779937025	2.18587038474801	medium_low	absent	medium_high	medium_low	absent	high	medium_low	medium_low	medium_high	absent	medium_low	absent	absent	medium_high	medium_high	medium_high	medium_high	absent	present	medium_low	absent	present	medium_low
33b941a9-a916-410d-9507-51f4599decab	0.216624039239149	0	0.041795964510183	0.311543694017706	0	0.334429091323406	0.223564743547163	0.123152110450554	0.0540800796454488	0	0.111191995054921	0.034972453356802	0	0.916262508131302	0.272529322971764	0.302216868011507	0.0528292252116196	0	0	0.169185558947693	0.00660213650010166	0.0407374672688199	0	0.718267579961752	0.747029037050157	3.21171725818814	high	absent	medium_high	medium_high	absent	medium_low	high	medium_high	medium_low	absent	high	present	absent	high	high	medium_high	medium_high	absent	absent	high	present	present	high
e7850bdc-382d-4156-98f0-210b419bf69c	0.147355025117546	0.135745579462542	0.214192961958036	0.389889423085493	0	0.568420138909724	0.0336256765391389	0.125750799447205	0.165001398851751	0.00604060074008922	0	0.0675162685366737	0	0.108900385955068	0.167818190168282	0.549330522052378	0.116739301223302	0.00312852664995888	0.444175105338959	0	0.0311108649166901	0	0	0.461619198340226	0.88898015006205	3.27474076895284	medium_high	present	high	high	absent	high	low	high	high	present	low	present	absent	low	medium_high	high	high	present	present	low	present	absent	high
53654dfb-9885-413a-b5bb-49b19a6a0f8c	0.0573765214230603	0	0	0.484677061631289	0	0.0331144064939676	0.303032859120001	0.120757216630496	0.0480233399171167	0	0	0.0451487656368232	0.0292546129476219	0.405146903381367	0.225055303422992	0.289479813337358	0.0190516333239441	0.207616196790487	0.024436789391098	0.0808982826692729	0	0.0378653908269058	0	0.596087228674174	0.818357015451561	2.4109350969438	low	absent	low	high	absent	low	high	medium_high	low	absent	low	present	present	medium_low	high	medium_low	low	present	present	medium_high	absent	present	medium_high
f4d688e5-b7b8-494a-9115-5c3522ae8e45	0.133142546514085	0.0298775660062457	0.0680397639457378	0.478761392382654	0	0.495026746807262	0.261801963587345	0.146021765615688	0.141696351761727	0	0.00812177443950194	0.0233818346667405	0.0229266494192451	0.295840096385726	0.25384077891174	0.260588876164741	0.0939814244730458	0.00941405325489756	0.190754837871547	0	0	0	0	0.481821159347708	0.878007972303928	2.91321842220793	medium_high	present	medium_high	high	absent	high	high	high	medium_high	absent	low	present	present	medium_low	high	medium_low	high	present	present	low	absent	absent	medium_high
8315040e-4201-42fe-9c4e-10ff635672cf	0.0914409328814153	0.0328088552715618	0.0430668682007432	0.0917358473026609	0	0.282463668001729	0.0723333829372909	0.0383293009977236	0.0556975552312573	0	0.104100717627028	0	0	0.366487773580305	0.0570881246436337	0.180208264506039	0.0475876906424532	0.000853684041360815	0.0415823300488075	0.0386035815409745	0	0	0	0.521268363441696	0.859204726354451	1.54438857745498	medium_low	present	medium_high	low	absent	medium_low	medium_low	low	medium_low	absent	high	absent	absent	medium_low	low	low	medium_high	present	present	medium_low	absent	absent	low
6491c24d-93a1-42e4-8317-4999aaa264b8	0.137251465833818	0	0.0134623986873877	0.118305701909618	0	0.108804756561899	0.120071088712934	0.0073740656127842	0.140075869060644	0	0.0472886885893355	0	0	0.915286836450989	0.0408419219597516	0.187522818652447	0.00501537370719064	0	0	0.645604125713648	0.0087894470661797	0.0859702658452789	0	0.680162284783132	0.745863042843614	2.5816648243639	medium_high	absent	medium_low	medium_low	absent	low	medium_high	low	medium_high	absent	medium_low	absent	absent	high	low	low	low	absent	absent	high	present	present	medium_high
9081de60-839a-4e20-8702-02909e90cc71	0.0982728358250287	0	0.144024718193035	0.793900633030717	0	0.361947855191315	0.0578966648909819	0.251760522778965	0.220649502407112	0.0313951805579126	0	0.00525906644052355	0	0.0690015067169726	0.158750052770051	0.605063408832247	0.0787487708851946	0	0.170341916679103	0	0.00840403154476501	0	0.001	0.347659024132476	0.94161885511775	3.05541666674393	medium_low	absent	high	high	absent	medium_high	medium_low	high	high	present	low	present	absent	low	medium_high	high	high	absent	present	low	present	absent	high
ab18806e-9ac9-4b39-a5a8-7137dd7042b7	0.048027513197806	0.0385682172809658	0.00242173157384955	0	0.0163579864712308	0.0990203252905265	0	0.0139139797404032	0.098267622177274	0.0180831202117039	0	0.0345157538384459	0	0.595345551766807	0.0307872206717675	0.158306691029389	0.0271591243552607	0	0	0.0379925548401192	0	0	0	0.675213669127814	0.747956123687177	1.21876739244555	low	present	low	low	present	low	low	low	medium_high	present	low	present	absent	medium_high	low	low	medium_low	absent	absent	medium_low	absent	absent	low
5a6c3b1a-031a-4aac-99fc-6fe940e0f3ba	0.0835724974889385	0	0.126203800259605	0.0533113351468127	0	0.467234095956935	0.114222006527669	0.0374350290386825	0.0131317796277432	0	0.0965860919118692	0	0.0100132603428867	0.261728328530377	0.0806401359964257	0.162068375465469	0.0311178027598271	0.0266521019992205	0.0301729887320126	0.0451029673606584	0.000920302275369634	0	0	0.456664276531728	0.890398286990531	1.6401128994205	medium_low	absent	high	low	absent	medium_high	medium_high	low	low	absent	high	absent	present	low	medium_low	low	medium_low	present	present	medium_low	present	absent	low
d9c22b90-0792-4d33-a55a-64366814db98	0.102210360870087	0	0.00509034793115797	0.114455825398324	0	0.296616808544951	0.0694964202319991	0.0804699828149782	0.0545928215031556	0	0.0253413976006242	0.0381475927149534	0.00437582981180236	0.338369940165332	0.151418958182535	0.277144321894998	0.0354351970599562	0	0.0575096740302707	0.0377159721931468	0	0	0	0.607402443610384	0.814587455487395	1.68839145094827	medium_low	absent	low	medium_low	absent	medium_low	medium_low	medium_high	medium_low	absent	medium_low	present	present	medium_low	medium_high	medium_low	medium_low	absent	present	medium_low	absent	absent	low
37c0e36d-e327-4df4-b359-357ac8625d6d	0.0753809776545057	0	0.0453290252839656	0.140857225711425	0	0.145273783761316	0.0714490750686971	0.052866274859374	0.1263389641686	0	0.004602772141601	0.0631488428716981	0.0435655973069837	0.334470038051321	0.0912472373318087	0.296021094605451	0.0207903320858769	0	0	0.131017074177625	0.00176187451590263	0.0320184352095425	0	0.455888208265005	0.88996014849472	1.67613862480569	medium_low	absent	medium_high	medium_low	absent	low	medium_low	medium_low	medium_high	absent	low	present	present	medium_low	medium_low	medium_low	medium_low	absent	absent	high	present	present	low
84861e7e-0bcd-447c-aaa0-ba238a25ba54	0.0458714523318378	0.0129851659661721	0.0606668743541302	0.158300191661921	0	0.357039981895291	0.0978852430691207	0.0445547208243975	0.0814777389669001	0	0.00403585966955683	0.00766869768617988	0	0.282981137082425	0.0345583779384967	0.202784203289569	0.0174975746305949	0.00477238214388729	0.0233165510619082	0	0	0	0	0.462390934717913	0.886794569554917	1.43639615257239	low	present	medium_high	medium_low	absent	medium_low	medium_high	medium_low	medium_low	absent	low	present	absent	medium_low	low	low	low	present	present	low	absent	absent	low
c257ee3d-8230-41f3-a5f7-948fd141a900	0.512277187196689	0.379796253469157	0.235689212794766	0.743559500921626	0	0.628627838079011	0.0486618291122043	0.427200757736033	0.304759761974324	0.00883072929230261	0	0.0455142772068127	0.0451302331509857	0.279963069748785	0.227474452596421	0.468843290441803	0.0934557745019519	0	0.335691999012345	0	0	0	0	0.501273181922401	0.866719042761679	4.78547616723522	high	present	high	high	absent	high	medium_low	high	high	present	low	present	present	medium_low	high	high	high	absent	present	low	absent	absent	high
e3adceb2-6d55-4812-b972-e46d843cb261	0.0873807147060008	0.0369008762812631	0.212601280791973	0.321679253256233	0	0.506899613291775	0.022624903253332	0.13305628863806	0.0668379985764511	0.130022521853969	0	0	0.220701751812122	0.0358119650533115	0.164340607900113	0.741084580220669	0.235275869515876	0.00767701098044318	0.494217162677613	0	0	0	0	0.415704970054228	0.910032873218172	3.4171123988092	medium_low	present	high	medium_high	absent	high	low	high	medium_low	present	low	absent	present	low	medium_high	high	high	present	present	low	absent	absent	high
4c02368e-d032-49ac-92d7-18d33282eac9	0	0.0426423450374879	0.0272397061286651	0.0671080692039483	0	0.24305661523476	0.0441088507140135	0.0306506283504487	0.0628539426627218	0	0.0109889054601377	0.0183914451349127	0.0103973144149972	0.23683962531251	0.0823304194232405	0.192826975288071	0.0351330870197401	0	0.0271454868577951	0	0	0.00206356708060545	0	0.507679046492122	0.865110308549548	1.13377698332406	low	present	medium_low	low	absent	medium_low	medium_low	low	medium_low	absent	medium_low	present	present	low	medium_low	low	medium_low	absent	present	low	absent	present	low
d8c9530f-19c0-4c82-886f-e8f0a4cb252b	0.0384494238967753	0	0	0.0517271192501417	0	0.237673067394854	0.0588412105313744	0.0457854118206933	0.0933020314682942	0	0.0951654435607246	0	0	0.72900297951844	0.0283271161039235	0.130961835346303	0	0.0150394157785827	0	0.0780388440912759	0	0	0	0.544282240819804	0.839163408677502	1.60231389876138	low	absent	low	low	absent	medium_low	medium_low	medium_low	medium_low	absent	high	absent	absent	high	low	low	low	present	absent	medium_high	absent	absent	low
8b8d854f-ab06-43ff-83c6-cb404c6fd5cd	0.143891136580201	0.008941994347205	0.0605320165075329	1.14230408851971	0	0	0.726680554279022	0.410833840163332	0.163830639064835	0	0.137061134113811	0.19568434219914	0	0.847652525698816	0.409422689670089	0.4196521560523	0.0597916677155707	0.0210958254699267	0.120082844525993	0	0	0	0	0.648760607682787	0.787363864276029	4.86745745490749	medium_high	present	medium_high	high	absent	low	high	high	high	absent	high	present	absent	high	high	high	medium_high	present	present	low	absent	absent	high
42c5c88c-1abd-456b-be8c-612219c1439f	0.0979390741311264	0	0.0520396752101199	0.169838115981764	0	0.333993365641575	0.0501953251332687	0.0380686250566109	0.126199357912722	0	0	0.0613216359163338	0.0148849169691294	0.292914284531423	0.0725592028761821	0.294504662852958	0.102372819294676	0.0376853845799141	0.20286677233775	0	0.0255238349885682	0.0240042258599565	0	0.484113961104569	0.880016624822724	1.99691127927408	medium_low	absent	medium_high	medium_low	absent	medium_low	medium_low	low	medium_high	absent	low	present	present	medium_low	low	medium_low	high	present	present	low	present	present	medium_low
3943514e-52e0-45f0-9af7-935c795c4661	0.223379994955709	0	0.128979508234118	0.273940821634483	0	0.348121518018173	0.114086965968405	0.160841298949256	0.100155628517805	0	0.0525251768991182	0.0270932016156229	0.0113466981732308	0.37887946849188	0.177060412291767	0.350014302618878	0.0392061077083859	0	0.0499129308461528	0.0146018732645427	0.0616348516708354	0.0110052421863983	0	0.481666451393579	0.878639239635808	2.52278600204476	high	absent	high	medium_high	absent	medium_low	medium_high	high	medium_high	absent	medium_high	present	present	medium_low	medium_high	medium_high	medium_low	absent	present	medium_low	present	present	medium_high
bd582f37-941a-4136-8b91-3ea8ed81dcfe	0.0936407291647279	0	0.00912918122117139	0.195797873603825	0	0.305170421183262	0.00770770791329877	0.0986684370474024	0.135335800212809	0	0.0819305400056298	0.0839119026908866	0	0.660481614330084	0.160772224547078	0.180296377119091	0.0343508959606526	0	0	0.312739373728464	0	0.102938886762438	0	0.734526720561737	0.730551933861984	2.46287196549082	medium_low	absent	low	medium_high	absent	medium_low	low	medium_high	medium_high	absent	medium_high	present	absent	high	medium_high	low	medium_low	absent	absent	high	absent	present	medium_high
0913819d-0743-4cba-9c30-25338bc9e080	0.0348351369194971	0.00234989871199566	0.0429805516173287	0.048783664936641	0	0.336177652692189	0.0651911039531011	0.0293634333461658	0.0810724395752343	0	0.149395763056097	0	0	0.323112542521927	0.0698636135432725	0.149534875766308	0	0.0121304104940606	0	0.268556585171326	0.0112103157622601	0.0207948647232022	0	0.633849288712655	0.796081463722903	1.6453528527906	low	present	medium_high	low	absent	medium_low	medium_low	low	medium_low	absent	high	absent	absent	medium_low	low	low	low	present	absent	high	present	present	low
2844f55e-41d5-4588-8b09-52d497c597bb	0.0802324197132436	0	0.0197497498398552	0.193278315091336	0	0.323467139482415	0.135460122173491	0.242590767921071	0.0975822465667212	0.167222037399972	0.0168927269616639	0.0119502358612813	0	0.411834693399566	0.174163586089343	0.411039154643503	0.11992887601936	0	0	0.187996096898631	0.0185231721894558	0.0293053815867491	0	0.629769359313437	0.804616868616821	2.64121672183766	medium_low	absent	medium_low	medium_high	absent	medium_low	medium_high	high	medium_low	present	medium_low	present	absent	medium_high	medium_high	high	high	absent	absent	high	present	present	medium_high
091b9af1-ea47-4cdc-9212-b5d75f47a549	0.233964640565529	0	0	0.131844077965143	0	0.453741935313316	0.0372398186848563	0.187395944283997	0.20831786443734	0	0.0475751426837087	0	0	0.95493146466359	0.230478545498946	0.507682796008237	0.1442286529529	0	0.216559892996513	0.169288123898938	0.0127434234820359	0.128143455470464	0	0.763837342712026	0.725526785518612	3.66413577890551	high	absent	low	medium_low	absent	medium_high	low	high	high	absent	medium_low	absent	absent	high	high	high	high	absent	present	high	present	present	high
594bcc55-4605-4369-889a-50940c93cd29	0.168170316328508	0	0.015521404055974	0.51712705713848	0	0.200657259172542	0.250433191558994	0.150341651680404	0.141576244628755	0.0845651386642743	0	0.0489501441948915	0	0.175972347695267	0.172133598588654	0.345162098688325	0.144381150418181	0	0.0651934021840573	0	0.02797107745719	0.0989744856877796	0	0.620735798483231	0.809893264276844	2.60713056814228	medium_high	absent	medium_low	high	absent	low	high	high	medium_high	present	low	present	absent	low	medium_high	medium_high	high	absent	present	low	present	present	medium_high
