file_id	B_cells_naive	B_cells_memory	Plasma_cells	T_cells_CD8	T_cells_CD4_naive	T_cells_CD4_memory_resting	T_cells_CD4_memory_activated	T_cells_follicular_helper	T_cells_regulatory_Tregs	T_cells_gamma_delta	NK_cells_resting	NK_cells_activated	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Dendritic_cells_resting	Dendritic_cells_activated	Mast_cells_resting	Mast_cells_activated	Eosinophils	Neutrophils	P_value	Correlation	RMSE	Absolute_score_sig_score
6fbeb1e7-a565-4898-a440-5e39173af186	0.0975931836121299	0	0.0940037077436101	0.150673203484034	0	0.501838542391494	0.0443296750495356	0.0640179750688115	0.0995198227763648	0	0	0.0488147413153466	0.00408392746676889	0.571021630079346	0.115586654038707	0.445028531020173	0.0684567417078602	0	0.139219415091265	0.0453737277623649	0.0293226772875846	0.0104076195934248	0.001	0.475097206159612	0.881121217474818	2.52929177548882
582d18e2-d81f-4e8a-bc86-e37b1a23e140	0.153748716813651	0	0.0193911150707378	0.493412750798561	0	0.858599556735567	0.137447541257307	0.0573951665555154	0.0199946353779193	0	0.11414360969525	0.059070315798314	0.0247932088403958	0.547251431984874	0.265930900379954	0.418772347212026	0.093311769997514	0.0915458460710411	0	0.283997838442485	0.040318974125367	0.0122785708833467	0	0.562367889755362	0.836027292780483	3.69140429603982
e3e3cf2e-46e1-47ec-8b96-a8df15e22dc0	0.0579631372262821	0.0534065060273156	0.0418427059859979	0.102914733480055	0	0.440736505986967	0.115080399103926	0.0456113573165534	0	0	0.0978708109029749	0	0.0405297425215246	0.202340776816977	0.0249464707743272	0.0393269476552179	0.0234766040709125	0.0247726927308466	0	0.128923333833622	0.0250269044367441	0	0.005	0.305319364777364	0.959558964911661	1.46476962887024
7dbb2046-e721-4672-a84b-43d9ecf2a78a	0.187759157339395	0	0.0287723735085029	0.440258909633477	0	0.526154113989044	0.203487915694733	0.0122928314379362	0.156411045284973	0	0.0304123503301323	0.0379493258011417	0.00272634350271153	0.55516515528685	0.173454560317425	0.31823006838447	0.239633236606518	0.0634606190446874	0.262277945911414	0	0	0.00801444099901161	0.208	0.0821774759148408	1.0452559251586	3.24646039307242
ea4d5db7-d421-4b92-a9fb-5ed74565e85c	0.0583084405168095	0.0267918383229939	0	0.300934443242532	0	0.509489706266594	0.104427026219304	0.0648346264857522	0.100718882410524	0	0.00798847336431385	0.110203655335515	0	0.517590709872723	0.237799728335868	0.251467207027033	0.0332584372882396	0	0.083717230879974	0	0	0.0120310315011454	0	0.71395946111176	0.746490573269089	2.41956143706932
7042182c-2001-45bf-baf1-5d3e6827c47d	0.231392167989634	0	0.241653398380438	0.193871786833729	0	0.442300146909911	0.0380412742065976	0.0612271658707398	0.0209229393418432	0.0190509387347189	0	0.0801217990647538	0	0.55445544583995	0.154834944272666	0.263687474161856	0	0	0.0538503583814925	0.123270462461613	0	0.0521172725410396	0	0.555713441963486	0.839630985234958	2.53079757499098
0bb0f930-00cd-4797-add9-62108946422b	0.106452320303642	0	0.00324216749478237	0.271899677194182	0	0.620154915490525	0.118189858875631	0.0638090583771716	0.0450153819765678	0	0.00400792228235789	0.0231006459932842	0	0.713960650380003	0.189318318528652	0.448180364259357	0.150221507169991	0	0	0.0814175975718115	0.0880835419624595	0.0791663426242216	0	0.593051033846415	0.819352459674321	3.00622027048464
4764761e-61a5-4c07-8b2e-1ee57c256c72	0.165236727787711	0	0.0333597344309921	0.326665099705791	0	0.463208573809232	0.20527155861781	0.169598287037424	0.121802043286912	0	0	0.0442289257325689	0.00566076476704248	0.450092854097096	0.26220680510952	0.404900652493793	0.0305751978675245	0	0.0313182481974429	0.0613828961636917	0.0834945089271167	0.0447037279425711	0.001	0.445058920109201	0.89499549270657	2.90370660597424
69cfc3dd-a9cc-4f7f-8c8c-f1992c7c1473	0.317267164148189	0.0775627958688041	0.0628697633604918	0.575274141554408	0	0.320940272243994	0.431877831997428	0.283854687313804	0.171024072922048	0	0.0146249161542929	0.072517617554117	0.0140047228962238	0.931155951268354	0.386884548986779	0.336414062428328	0.292193644531017	0	0.200088492524787	0	0	0	0	0.579886480893524	0.831953477914794	4.48855468575307
45ada0d2-6a5d-4b57-a79c-4e0e3d7a9a7c	0.0341743451214754	0.0640783007345601	0.079069817794136	0.140362936604405	0	0.72142466660801	0.225768506342834	0.0122240869568592	0.24208118346238	0	0.00544149436435115	0.00640915877610414	0	0.499910995845792	0.105274958526915	0.276710363780071	0.0894083132744214	0.164250434214227	0.123247980038087	0	0.0264424448964681	0.0012221369160952	0.001	0.520991933187362	0.859844839572091	2.81750212425719
ef99b87e-4d27-4689-be93-6a55f20ca577	0.0662121889086241	0.117324239521439	0.031419412013142	0.384391868442018	0	0.266489070812568	0.112071106678705	0.113671417600754	0.0461824733432097	0	0.109354801151502	0	0.0426700861360085	0.577488844636657	0.124416349286073	0.278429337927545	0.0206572240480511	0.00390941806439705	0	0.0661236455830956	0.0864824618922017	0.0389979479786211	0.357	0.0527540157330779	1.06531518141982	2.48629189402461
0c02bf18-3f95-468a-bdb8-408ad4e77e6a	0.219817153961874	0	0.131451002799753	0.173767753379952	0	0.760744659309356	0.0135811718841141	0.00243717149878054	0	0	0	0.0686434959543971	0	0.924855978581665	0.142621793699676	0.591154429825829	0	0.0146711570496161	0	0.991532905950597	0.0639366241330325	0.682305889681427	0	0.678256139407689	0.759393883368998	4.78152118771007
d0bc5e29-2b9e-4778-b501-b1b35ebc0571	0.0885722731998193	0	0.037457915799926	0.0909156109715053	0	0.511700784388317	0.192340542133054	0.00696370229407921	0.0375882963777892	0	0.0633161906997642	0.00344668579840769	0.011215850263544	0.25107564590718	0.0955307331032643	0.294201838590192	0.132789083067991	0.0205916012716596	0.106936136173619	0	0.0234987571997859	0.0226394058162404	0.001	0.468067529573833	0.887044269988586	1.99078105305614
