file_id	file_name	submitter_id	case_id	case_barcode	sample_id	sample_barcode	portion_id	portion_barcode	analyte_id	analyte_barcode	aliquot_id	aliquot_barcode	fastq_name1	fastq_name2
5b39ccf2-79bf-401f-8271-2c162b73cb85	6a6c9e3f-1c3c-41ef-b45a-6fa65c6f4745_gdc_realn_rehead.bam	0a509e98-b721-48b5-b6f3-03d5384e6abd	02bed00f-bef7-4fb7-b243-540354990e45	TCGA-A2-A0T1	c90925f3-2126-478f-b0d4-f3b2c50cfbf9	TCGA-A2-A0T1-01A	799339c5-36d7-4482-ba32-283e416efe13	TCGA-A2-A0T1-01A-21	55f4657e-8823-4cba-941c-f0978f448d42	TCGA-A2-A0T1-01A-21R	8a19b992-4173-400d-8aec-d156525eedd6	TCGA-A2-A0T1-01A-21R-A084-07	110325_unc13-sn749_0047_ab02cwabxx.4_1.fastq	110325_unc13-sn749_0047_ab02cwabxx.4_2.fastq
919f5133-19e7-4ab4-9290-93b4ade453ec	8fd560b1-d718-47b9-a0d7-a395cdfb1d47_gdc_realn_rehead.bam	ce6f0d42-e0a0-4582-baa0-1ed4f93dfae7	115bc72c-116f-40c1-be9b-e3dd7650efae	TCGA-D8-A1JE	0d7511fd-b57f-4bba-abc2-38b24ba4a15a	TCGA-D8-A1JE-01A	a2eead9b-c729-43df-845e-6eaa9be68f34	TCGA-D8-A1JE-01A-11	a263abea-3d30-41e1-bfe1-c0d2a7a895c9	TCGA-D8-A1JE-01A-11R	c7139402-146f-4c49-bcd0-f2a6a378911e	TCGA-D8-A1JE-01A-11R-A13Q-07	110809_unc10-sn254_0260_bd0dknabxx.4_1.fastq	110809_unc10-sn254_0260_bd0dknabxx.4_2.fastq
921c96ca-871d-4b60-ba67-4ef54d081eb7	2a33d195-0982-4a53-a2e0-a382bc7513db_gdc_realn_rehead.bam	9f2d9773-726f-413a-af95-93a542d0e273	97862b8e-9f76-4b19-a865-156a9c00fb1e	TCGA-EW-A6SC	842aed9a-ef31-404a-b93a-fb8f5faa0467	TCGA-EW-A6SC-01A	4f5a4ddc-8600-4340-8cc4-406589cb026d	TCGA-EW-A6SC-01A-12	4d3e1a82-ee00-4ef8-86f0-f80291e3dd23	TCGA-EW-A6SC-01A-12R	3b7ae466-954f-42aa-8e01-9908ef1c8123	TCGA-EW-A6SC-01A-12R-A32P-07	131015_unc11-sn627_0327_ac2nd3acxx_tgacca_l003_1.fastq	131015_unc11-sn627_0327_ac2nd3acxx_tgacca_l003_2.fastq
109e08ac-5a8f-4006-a24e-f3600d9cc4ec	be0b6314-c889-46eb-a467-12aa9ad6a221_gdc_realn_rehead.bam	84727177-5e75-4cee-977d-0631951971eb	6c0066e3-96df-4870-bcd3-98cda64082e9	TCGA-BH-A0E6	052e361c-9cf7-4a92-a77d-f3d70f9dec0b	TCGA-BH-A0E6-01A	4bbde5fb-ee9e-4e71-aa81-e86d1e820aa1	TCGA-BH-A0E6-01A-11	fefb1e9b-5b15-4d5e-a70e-597613aad476	TCGA-BH-A0E6-01A-11R	6bf094a5-1f62-406c-9b3a-e686bb4a074e	TCGA-BH-A0E6-01A-11R-A034-07	110801_unc13-sn749_0089_bd0dt6abxx.6_1.fastq	110801_unc13-sn749_0089_bd0dt6abxx.6_2.fastq
2282e4ee-ca02-4a7d-951c-6c234da169e9	64a624ae-5239-424e-8804-410a75cdae7f_gdc_realn_rehead.bam	85fe81b2-7759-43c7-b8cb-90767ce92197	4d51159f-ab2f-40e3-a363-847c3654431e	TCGA-C8-A26Y	de71b625-2b73-43a7-9bc0-89d6a13d0d52	TCGA-C8-A26Y-01A	c3163c14-f6ef-4be9-b6c2-2bdad4a37089	TCGA-C8-A26Y-01A-11	a6086bf0-486c-4f15-a224-f9caaf9c5121	TCGA-C8-A26Y-01A-11R	afad9647-befe-4493-8386-475d0097c716	TCGA-C8-A26Y-01A-11R-A16F-07	110926_unc14-sn744_0172_ab036mabxx.2_1.fastq	110926_unc14-sn744_0172_ab036mabxx.2_2.fastq
86eb8017-a12b-4de7-bc18-80fa35768828	3ef0ce43-a753-4d3f-a5d9-ff8f9610648e_gdc_realn_rehead.bam	281a39a1-4538-4115-9f72-fb8ac47e6ae8	8bd68696-5eeb-46d7-9dc6-c39c849029a4	TCGA-A8-A08L	c385c7fc-0e3e-4fc8-87c1-6db442e5606f	TCGA-A8-A08L-01A	0cd54a27-6ff6-4ab2-93b3-09ee9e3cab3f	TCGA-A8-A08L-01A-11	fdfb0ddf-e4ab-46e1-8498-8b463872793f	TCGA-A8-A08L-01A-11R	0b3c65ed-ff55-45c9-b6a3-dd3a596a0271	TCGA-A8-A08L-01A-11R-A00Z-07	110310_unc12-sn629_0069_ab05l5abxx.2_2.fastq	110310_unc12-sn629_0069_ab05l5abxx.2_1.fastq
109db89b-38de-4743-9efc-4b38d8f86fb7	75317b60-e07e-45aa-a1be-d64551460cea_gdc_realn_rehead.bam	502a17a5-9385-406b-a344-6462fb062519	14b95463-2108-4921-afc2-e29eef52b18f	TCGA-A2-A0YT	0fcd1ba3-8461-4533-9952-2831daf6a4db	TCGA-A2-A0YT-01A	96a4305f-00f5-4f41-9c91-92570854b609	TCGA-A2-A0YT-01A-11	f9016062-1081-46b4-8008-c9c4d5333d17	TCGA-A2-A0YT-01A-11R	451099b0-f348-4aec-bf9f-2982601f013c	TCGA-A2-A0YT-01A-11R-A109-07	110506_unc9-sn296_0179_ab0befabxx.6_2.fastq	110506_unc9-sn296_0179_ab0befabxx.6_1.fastq
375bcdd8-8628-4047-948a-fa98bfa3dba5	0397eb38-3a40-45f0-8d8d-bfd3e884399c_gdc_realn_rehead.bam	862ed659-a8f2-4040-9453-e94495a072d9	50619f8c-10aa-464a-a227-90a7aa6ffd43	TCGA-BH-A18K	a456d499-cba4-49a6-a296-998ed018947a	TCGA-BH-A18K-11A	a77d57c8-b959-40ec-b1e7-8a33374f1f7a	TCGA-BH-A18K-11A-13	f144b289-a76e-45a6-8f6f-82932be236ee	TCGA-BH-A18K-11A-13R	dc55c016-0e33-46b0-ac5e-f854c667a378	TCGA-BH-A18K-11A-13R-A12D-07	110714_unc13-sn749_0082_ad0dgmabxx.1_1.fastq	110714_unc13-sn749_0082_ad0dgmabxx.1_2.fastq
e3923607-53ae-48d8-af63-1daf7fe6416a	5e3c1720-fcc6-4b6b-83c7-0b2cc855d073_gdc_realn_rehead.bam	8fb77061-b211-4f0c-8fca-8e5ec8fd24e2	c0892598-1f7b-4f23-9cd8-731f797753d5	TCGA-A2-A0YG	5006c942-bc9a-41cb-8674-2341b4e66230	TCGA-A2-A0YG-01A	775ac050-00f7-44cc-9b82-91a0a879c9b9	TCGA-A2-A0YG-01A-21	69f0baea-d0e5-4771-a518-4316808816eb	TCGA-A2-A0YG-01A-21R	c539f561-93db-41f3-8d9f-71cd77a096a7	TCGA-A2-A0YG-01A-21R-A109-07	110824_unc13-sn749_0101_bb0ahbabxx.6_2.fastq	110824_unc13-sn749_0101_bb0ahbabxx.6_1.fastq
d9602f68-1b9c-46de-8a2a-04acb49a0fd9	8cd615f4-7a7e-4c65-ba25-cac56ac681a4_gdc_realn_rehead.bam	23a16710-0acf-4fdc-8719-b5c14165e1f6	3f834fa7-6d7b-4b85-98c0-5c55d55b6c95	TCGA-B6-A0IE	95f2fd0c-9121-47bf-b2c1-dd9ed667a146	TCGA-B6-A0IE-01A	733cec22-49d0-44cc-8257-df8038445df9	TCGA-B6-A0IE-01A-11	ed12bffb-0103-4417-8b3d-f447ab62ec83	TCGA-B6-A0IE-01A-11R	f40b4aa3-b474-4c2e-a197-0347e46d3309	TCGA-B6-A0IE-01A-11R-A034-07	110412_unc13-sn749_0053_bb018eabxx.1_2.fastq	110412_unc13-sn749_0053_bb018eabxx.1_1.fastq
8b46a7ff-4801-4647-bee7-a1cf7613950f	0df8875b-293f-4467-b280-2d6388738cb9_gdc_realn_rehead.bam	530387f1-06b9-416c-bdd0-84048b15f847	fc18d029-9be2-4fa0-9aef-6d647dc55f0b	TCGA-D8-A147	f984e167-e005-438d-ac04-d4825043b128	TCGA-D8-A147-01A	e42bf1b8-b014-4ad2-bac8-74aa91533408	TCGA-D8-A147-01A-11	e8fd8a78-d6e8-4019-b1ff-c7990df338ab	TCGA-D8-A147-01A-11R	4d28bcbc-dbdd-46f8-9329-49f359480a97	TCGA-D8-A147-01A-11R-A115-07	110527_unc10-sn254_0225_bd0cvwabxx.4_1.fastq	110527_unc10-sn254_0225_bd0cvwabxx.4_2.fastq
1f00601d-4051-4e83-86a7-e850c9258428	8ef30f50-368c-42b4-b370-dd387a57c013_gdc_realn_rehead.bam	06801329-99ae-4871-be61-7d67d63384a3	719082cc-1ebe-4a51-a659-85a59db1d77d	TCGA-A8-A08G	ea93b70f-c0b6-4063-86a8-cac7d5d99c77	TCGA-A8-A08G-01A	ec08d403-dab6-4679-b9e7-fc475e2299a5	TCGA-A8-A08G-01A-11	e7a6c8bb-fb25-484f-bfe7-c7b3620b57bd	TCGA-A8-A08G-01A-11R	0584b467-a0f7-45fd-9948-9a01318d34bd	TCGA-A8-A08G-01A-11R-A00Z-07	121102_unc15-sn850_0240_bd148cacxx_tagctt_l003_2.fastq	121102_unc15-sn850_0240_bd148cacxx_tagctt_l003_1.fastq
dc49d7b1-b701-4904-9b84-42f2d756d403	0053f655-68fa-4c41-86de-635ed829ec63_gdc_realn_rehead.bam	9b5242bc-6a71-4284-8dcb-5899011ec9d0	7b892055-c59d-4550-8688-ad039790af3d	TCGA-BH-A1EX	f713031b-b8ee-4195-91b1-ac9cf63d76a4	TCGA-BH-A1EX-01A	1629f461-0641-48bd-a947-4f9e170c4cb2	TCGA-BH-A1EX-01A-11	382d7b16-6f25-4811-a712-c65d48a22afc	TCGA-BH-A1EX-01A-11R	b5c8962b-15d5-45ba-9a5a-a75dfacbaad9	TCGA-BH-A1EX-01A-11R-A13Q-07	110729_unc15-sn850_0102_bd0e5dabxx.6_1.fastq	110729_unc15-sn850_0102_bd0e5dabxx.6_2.fastq
9c7776d0-33df-4bd7-a720-807c650fdbc5	eb30030f-fdca-44bc-bdba-f6b6ac98393e_gdc_realn_rehead.bam	ad9cea9b-37c9-413f-b8f5-fa3ac6948d17	d3a75976-67d3-40fa-9f6f-cf2a3d7b773c	TCGA-BH-A0B8	3f6f1066-37f9-464d-872a-f1390eb36f6e	TCGA-BH-A0B8-01A	ad592b8e-7e04-4bed-a2e0-1ee7f1ce45c0	TCGA-BH-A0B8-01A-21	a1000128-3b67-4e80-b441-e0d976c65578	TCGA-BH-A0B8-01A-21R	de7eef02-1a8d-4a6a-9d87-e2b1430066e3	TCGA-BH-A0B8-01A-21R-A056-07	110318_sn744_0080_bb042nabxx.5_1.fastq	110318_sn744_0080_bb042nabxx.5_2.fastq
